"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016757","glycosyltransferase activity","161/10517","268/28409",0.600746268656716,1.62276321634199,7.85339440579284,1.2908357733654e-14,2.4848588637284e-13,9.95102500210482e-14,"280645/320011/72050/74241/227327/20452/107895/269132/57370/67556/11545/80294/74782/216395/22271/53625/17308/103534/171212/217119/268510/19719/59027/217664/110095/53618/108760/217734/97884/14538/218271/218476/15212/73068/11843/78754/18950/328417/54616/66435/70551/14042/20442/17305/17309/239559/223827/208211/20440/268880/239827/22247/547253/106248/56297/56176/93961/14755/54218/71685/56386/14423/78923/225742/108902/72727/74493/241230/99011/20448/50935/14594/227835/271786/241391/76654/14425/26877/228366/14043/110078/56336/13480/27357/66248/99929/14466/58193/77559/22239/26938/20447/381510/14595/230101/230145/67063/66902/320438/53418/20441/230801/56219/100910/231327/72145/231605/75387/231727/319804/212996/26433/16848/381694/94192/78781/243771/20454/101351/232313/78752/330406/101187/20449/387314/233115/269941/20450/381903/272411/11871/233733/233781/67375/330671/171167/21951/108150/270049/234356/234407/16795/97440/15118/20444/108148/11821/66268/244745/320752/76898/20443/16430/13478/102580/68304/214424/55981/68292/215494/67574",161
"GO:0022836","gated channel activity","183/10517","316/28409",0.579113924050633,1.56432894060611,7.73416844409145,2.9366744719098e-14,5.57116939671004e-13,2.23106618918548e-13,"98741/226922/12790/241118/57814/11447/170706/12292/240776/12290/16513/208795/16526/66950/16510/28240/15166/320091/382427/16533/22333/11749/14799/16515/16499/11443/11448/94045/11418/207777/12291/12295/380728/54377/140723/16518/117160/14813/217353/238076/382571/238271/217733/72258/217826/20191/15165/16529/22334/16531/12294/12289/14803/67498/110862/223604/12300/16520/239556/105722/12297/16512/11419/14811/18440/12724/16509/16522/16516/58226/224630/224807/76905/225030/210741/140492/16528/24115/68539/80906/546729/12296/12287/227618/14810/227632/14299/12298/16410/228139/241528/20192/20614/16538/16500/241794/11438/16536/58869/22065/15168/140493/11444/56543/16491/16490/99738/242443/320508/60613/14807/242735/26372/16498/14403/16511/16527/14405/14397/14400/18764/63873/252972/18438/231760/78339/16508/14804/16438/108073/12288/319734/243634/16493/16485/16494/14812/16439/81904/57776/12727/20514/14809/20190/52150/16504/72961/68667/14814/16514/16502/14407/110886/14402/11441/233424/57442/209760/74424/20278/54376/94178/270028/19414/22335/110304/12725/84036/382014/12286/333329/66733/234839/16525/110637/72821/15561/110835/330953/56808/102566/12728/620592",183
"GO:0032182","ubiquitin-like protein binding","87/10517","123/28409",0.707317073170732,1.91063713337523,7.75977206966408,2.99887527782009e-14,5.60789676952356e-13,2.24577426820211e-13,"68818/56812/12767/21929/109205/69754/93765/193670/103784/216810/76892/103841/71943/21973/260302/12418/217365/15239/68149/16468/66197/319719/76577/56541/268749/50933/70790/106025/66914/106039/70238/224111/30940/74112/50873/224647/58230/69192/107260/67116/20844/56324/57438/56791/386649/68728/66679/114893/50754/68053/26409/19359/69807/18786/13858/14084/75234/67586/67513/19822/100737/15507/231915/107607/66870/50995/18226/22088/54122/74105/12237/102323/73711/21968/16596/80750/257632/23802/244666/76863/11797/17127/93841/17999/67561/15185/72693",87
"GO:0019903","protein phosphatase binding","125/10517","197/28409",0.634517766497462,1.71398832636934,7.70981768783985,4.18608381079196e-14,7.71772353285448e-13,3.09068901078488e-13,"20846/12043/381290/226517/18005/26408/54198/104248/22027/114774/56480/20852/103988/13649/69556/19052/30794/13385/12874/216963/170749/11640/217124/16480/20848/17762/18613/14784/20698/238161/22031/11651/76487/218194/13003/11774/15357/18708/105651/210376/71978/14600/11514/14083/73340/26416/71702/98053/14158/268980/12558/269016/52036/12631/12015/14102/56392/22352/67121/12287/97031/22030/110854/69601/12388/228361/19261/67326/19281/20853/19246/228966/56458/229512/16905/20416/99470/80281/269523/242443/16451/100169/19891/20544/71782/19303/56317/59008/76571/14673/243725/17295/13666/16438/19016/12288/12576/50540/243819/260299/17872/29875/23859/14389/72590/78388/16337/26400/244281/384783/16150/11733/13685/244416/52065/16453/12562/26386/93742/19200/12988/59046/12387/14265/53310",125
"GO:0019894","kinesin binding","45/10517","51/28409",0.882352941176471,2.38345200208067,7.58137898340623,4.39040250264567e-14,7.98199566105998e-13,3.19652112034729e-13,"29819/70827/72320/16467/16572/13385/70834/16211/70218/16570/16593/195208/75901/16709/21821/60597/13383/30957/13163/74764/71653/30934/30931/59126/19099/640524/71878/100503311/16490/211556/16975/230872/69582/65945/50791/76071/11461/20617/232943/18226/16502/233406/234094/11765/244667",45
"GO:0030291","protein serine/threonine kinase inhibitor activity","36/10517","38/28409",0.947368421052632,2.55907478118135,7.37323786888851,8.08130931872006e-14,1.44910053400062e-12,5.80316083737937e-13,"18768/114716/192231/71059/19084/74370/19088/18755/11651/26914/97998/73047/12575/18519/114715/18769/18767/109050/12578/12580/66259/108099/12704/15507/19085/319757/64704/232341/12576/67605/23991/12577/12367/12581/68176/19087",36
"GO:1901981","phosphatidylinositol phosphate binding","125/10517","200/28409",0.625,1.6882785014738,7.48897151583306,2.09451338193323e-13,3.70502434723053e-12,1.48373778691714e-12,"211383/226971/17912/14369/22349/27280/329260/226778/16510/54198/20979/237542/21664/268396/18148/15944/50724/380698/18643/216991/74479/52639/16518/53413/217463/11651/11472/218441/544963/68018/218503/170625/15165/27062/218952/72125/271221/13132/66629/17909/114128/666173/13196/54526/26934/78618/100502698/69150/14432/26382/225115/106952/12631/329015/54525/76303/319924/107338/14218/13429/227743/227753/69601/227801/72569/83435/228071/72008/329502/18795/16558/228765/76080/101113/228983/99889/76742/229593/53378/74438/50500/100017/74772/79264/231125/212285/77407/252972/19894/29816/215114/231821/74781/19159/70381/71982/231999/12332/28006/109135/53420/72287/19771/29875/233489/14389/207278/69710/16332/60510/79196/21968/244654/93742/13430/330914/117149/546134/382083/214763/20616/23999/22351/18799/72345",125
"GO:0004713","protein tyrosine kinase activity","94/10517","140/28409",0.671428571428571,1.813693475869,7.399569449317,4.30095391119358e-13,7.50659822633652e-12,3.00614041792898e-12,"12747/18187/13869/20872/13838/226419/213452/14360/17179/69181/13649/12750/26397/13866/26399/11302/73086/20963/26564/14186/18212/18753/19229/14083/13845/51789/13840/13837/13548/12305/106763/14158/11682/19106/106522/100042150/18596/12660/16452/22138/15259/17005/22174/17289/20779/20811/15257/17096/192656/13841/21754/26563/16451/230661/230735/13844/22612/14184/21682/18595/16542/116701/22385/13846/14255/14254/17295/15258/13848/13835/19713/243659/26362/13549/16001/18213/14159/22390/14183/16337/26400/14182/18004/16453/18186/54721/244895/12988/102414/18746/26395/22137/270190/19882",94
"GO:0043130","ubiquitin binding","73/10517","101/28409",0.722772277227723,1.95238543536773,7.35115636244304,6.02073471660187e-13,1.03699233474103e-11,4.15280594026001e-12,"68818/56812/12767/21929/69754/93765/193670/103784/216810/76892/103841/71943/21973/260302/217365/15239/68149/16468/66197/76577/268749/50933/70790/106025/66914/106039/70238/224111/74112/50873/224647/58230/69192/107260/67116/20844/56324/57438/56791/386649/68728/66679/50754/68053/26409/19359/69807/18786/13858/14084/75234/67586/67513/15507/107607/18226/22088/54122/74105/12237/73711/21968/16596/80750/257632/23802/244666/11797/17127/93841/17999/67561/15185",73
"GO:0035254","glutamate receptor binding","61/10517","80/28409",0.7625,2.05969977179804,7.27694401937735,9.47357921339496e-13,1.61050846627714e-11,6.4495453838287e-12,"103967/14360/11540/74053/216439/12330/14799/380702/13385/12569/18195/54377/26941/12313/26556/19229/12300/18693/58234/14811/13383/56637/207683/14251/67268/12314/12322/17919/246317/19211/14810/17754/433485/18803/14683/76742/229615/53378/18196/29867/243547/18430/11941/14812/232813/12315/72205/243961/26557/23859/54376/210274/26558/74513/117148/19341/17999/19417/12387/94190/53310",61
"GO:0004843","cysteine-type deubiquitinase activity","67/10517","91/28409",0.736263736263736,1.98882917975815,7.24348396428926,1.2755684156838e-12,2.14066545657704e-11,8.5726460325308e-12,"319651/226418/56207/30941/78825/21929/327799/368203/14479/17847/216825/216835/80886/237898/72344/110616/68149/78787/104416/50933/432940/74158/252870/30940/74112/224836/59025/107260/66960/71198/74270/21353/75083/75007/229603/170822/72201/77593/230484/329908/230738/170707/73162/69727/100756/76800/22217/24110/57775/170711/244144/74996/76179/360216/73945/74841/74256/22224/53376/235323/93841/235441/235461/22258/71472/54644/67574",67
"GO:0030165","PDZ domain binding","84/10517","123/28409",0.682926829268293,1.84475309429333,7.19835731117568,1.8114538650657e-12,3.00151026502658e-11,1.20200403038337e-11,"14369/381290/70729/16456/15166/21423/74007/67972/108030/74053/56517/30805/14799/16515/380702/13385/13384/50997/57265/18195/20606/26941/14813/217325/11430/108100/238130/19164/68339/238988/12289/14365/20649/107831/16520/72555/13383/13052/20975/50873/50766/56724/14370/13527/319924/19211/11554/11480/14725/20648/192167/214137/319478/14707/99633/14745/242667/14362/13016/21814/12704/666339/140887/14763/14804/14701/108073/11941/111173/14809/14366/23859/54376/101476/12725/53978/67903/93960/67703/54725/171429/12361/16728/53310",84
"GO:0019003","GDP binding","62/10517","83/28409",0.746987951807229,2.01779791983375,7.11942307030943,3.00304685267556e-12,4.91373541269038e-11,1.96778596399004e-11,"19329/64143/208666/216344/215449/19344/11840/18103/19345/19325/11852/24067/665155/11845/212539/68203/76108/239555/69159/18951/224624/271457/106572/19328/80718/56350/13429/68365/18534/19334/74012/19769/14679/59021/14579/52187/242505/69908/54170/14677/19744/100972/77407/19384/56451/19349/20917/67166/232441/16653/20130/22228/66922/15461/17274/19341/235442/17532/235661/72065/19139/110639",62
"GO:0016741","transferase activity, transferring one-carbon groups","127/10517","210/28409",0.604761904761905,1.6336104357118,7.06564701231451,3.98061135642727e-12,6.35612542152137e-11,2.5454147078265e-11,"319263/108147/98685/71449/69726/15278/226830/73419/18537/327747/12142/15468/14431/208266/72843/100504608/108037/20425/319822/67390/52615/217038/14055/52686/56095/209011/13435/207965/52690/328162/238505/16468/22017/18193/66254/69156/52535/56335/27374/68260/381022/75284/70152/70511/12846/67768/14450/224440/224481/213389/214917/74157/110147/72722/72167/73582/225055/67897/240427/225888/67674/67383/64707/13434/77683/140858/66617/381359/228019/100042784/68215/67092/13436/228866/73251/99890/69740/210529/230027/70673/231051/22171/69719/107823/78890/70918/77630/52064/208043/67956/66138/100609/231803/101148/14056/21743/232187/14911/72895/14791/110109/381813/320204/232811/14113/15469/71974/59052/30949/233904/72096/234135/319582/212528/66083/234728/68133/212728/13433/59035/214162/18113/69606/235626/20937/215201/107626",127
"GO:0015297","antiporter activity","86/10517","128/28409",0.671875,1.81489938908434,7.08432404348554,3.9816828461784e-12,6.35612542152137e-11,2.5454147078265e-11,"110895/226999/18173/20536/22782/76157/20509/215436/216441/103710/110172/268512/27376/23985/217593/110893/238384/108652/69048/218756/66092/50934/67554/239436/20524/59033/13358/224674/73836/66972/20541/338363/13521/227731/78830/228368/56398/22785/317750/269356/94249/77031/26570/229731/229782/242259/208890/100434/76376/20544/230810/26372/320541/80979/20535/22784/56384/109108/21982/54403/50799/232156/71699/67582/12727/110891/20514/72961/140919/22228/18408/11739/12725/110877/270066/277973/330836/20539/68682/56857/14385/331004/76257/171429/12728/20523",86
"GO:1990782","protein tyrosine kinase binding","88/10517","132/28409",0.666666666666667,1.80083040157206,7.07046005849497,4.36062227381254e-12,6.87717416436219e-11,2.75407722556582e-11,"620393/17974/12168/13838/16367/12503/19250/216148/327826/67588/327958/12928/216963/22057/13866/16480/72349/14784/238130/18003/20418/432763/18212/218397/18708/105653/14573/83945/14811/12929/208650/21844/13508/107971/18188/56468/12558/14815/18739/21873/19211/22352/27387/11477/50915/12388/228357/271849/19261/18538/18803/140579/19246/20416/242248/70568/26409/19268/20218/19247/16923/19679/22628/23921/14812/80794/260299/14256/50490/108071/14389/64297/384783/14456/11601/14272/211323/17274/12562/71609/234779/16412/22687/12988/404194/19417/17973/76499",88
"GO:0005109","frizzled binding","37/10517","42/28409",0.880952380952381,2.37966874493451,6.86008644888292,9.49499304667356e-12,1.47963641643996e-10,5.92544678852560e-11,"14369/22420/22409/72780/94221/407821/22416/216795/13543/13385/207742/22412/68339/26564/22418/68588/22422/22410/22408/13544/11820/68010/20890/99470/22414/53378/22417/13542/14362/56334/22413/22421/22419/22411/20377/20187/17986",37
"GO:0101005","deubiquitinase activity","70/10517","99/28409",0.707070707070707,1.90997163803097,6.95364221038248,9.85090276207346e-12,1.51703902535931e-10,6.0752316724614e-11,"26754/319651/226418/56207/30941/78825/21929/327799/368203/14479/17847/216825/216835/80886/237898/72344/110616/68149/78787/104416/50933/432940/68135/74158/252870/30940/74112/224836/59025/107260/66960/71198/74270/21353/75083/75007/229603/170822/72201/77593/230484/329908/230738/170707/73162/69727/100756/76800/22217/70527/24110/57775/170711/244144/74996/76179/360216/73945/74841/74256/22224/53376/235323/93841/235441/235461/22258/71472/54644/67574",70
"GO:0051117","ATPase binding","71/10517","101/28409",0.702970297029703,1.89889542343984,6.93828419230219,1.09444998815389e-11,1.66585469127145e-10,6.67118842228445e-11,"64143/74117/11931/19298/11927/11932/11975/217365/207965/19164/110616/69952/15387/18708/238871/20620/27275/70551/67819/20826/239606/14811/64136/30940/22350/53895/27060/74126/66861/386649/20648/52840/20193/109676/19055/229937/230163/11303/545622/66290/67149/63958/17713/22393/18764/18125/21871/19353/12389/140494/71982/11973/74043/170770/14113/56188/17178/22260/20174/75744/11441/109815/75770/11733/19339/19341/18667/19684/22063/11933/11835",71
"GO:0140098","catalytic activity, acting on RNA","203/10517","377/28409",0.538461538461538,1.4545168628082,6.81130699726378,1.71920246082252e-11,2.56309369347015e-10,1.02643292135269e-10,"212442/212679/68736/23874/66942/226414/98685/226539/15278/107508/110957/56200/94213/66420/216443/19075/104458/193116/104625/69125/268420/68626/13681/20020/216877/103677/67390/217038/237911/67487/69684/217207/52686/72047/56095/78943/68572/107817/192170/338371/104721/19819/328092/104806/97827/211064/27225/192119/328162/56196/208366/69955/105148/72935/214290/21752/66254/218629/67053/218832/11792/58809/56335/277154/219094/110960/14000/67724/68260/239528/69833/78929/72026/75284/70152/74108/223989/70120/245841/106248/224481/100037283/68327/74157/112403/108077/22321/68915/67676/224907/67993/106794/72167/225363/107045/70640/240255/67897/107328/70044/59028/54364/72133/227522/13434/13804/329384/227835/71586/228019/69113/320632/20017/24128/56045/228866/228889/12457/72162/71807/70560/17454/53975/20226/66368/210529/109093/230073/230594/140546/230738/214150/76850/107271/72946/433813/78890/231464/56361/117109/71990/67848/100929/66138/100609/74097/231803/330216/20018/72587/56463/353172/20019/70047/14911/381802/14791/110109/67755/66078/14113/69920/57444/244141/101437/27267/71941/67276/319582/18983/408022/19704/68278/212528/69724/80750/26383/101985/234594/66369/64340/234728/13680/234733/212728/71989/30959/13209/104444/244871/77591/102614/69606/208084/24127/83703/75686/97541/67789/72831/208194/102436/215201",203
"GO:0015085","calcium ion transmembrane transporter activity","95/10517","148/28409",0.641891891891892,1.73390765016229,6.86302106320717,1.72308819729086e-11,2.56309369347015e-10,1.02643292135269e-10,"12790/69660/170706/381290/12292/12290/215999/28240/67972/68212/14799/22368/207777/12291/12295/54377/140723/14813/110893/19164/238384/20191/12294/12289/66092/66168/12300/239556/18766/12297/110213/72393/14811/18763/58226/224630/20541/53871/225997/226025/546729/12296/12287/14810/14299/12298/16410/20192/317750/58800/94249/22065/22066/242443/76376/320508/14807/56384/116873/21982/18764/63873/252972/18438/109305/231760/269717/53421/16438/108073/11941/15465/12288/319734/14812/16439/81904/54378/110891/20190/68667/14814/17364/20866/54376/269999/94178/270028/19414/12286/55991/22063/235574/56808/620592",95
"GO:0008081","phosphoric diester hydrolase activity","63/10517","87/28409",0.724137931034483,1.95607440170758,6.84740758108525,2.0029263011693e-11,2.94587699801192e-10,1.17972477585134e-10,"227120/18802/29863/18605/57319/14672/18806/20304/12799/72469/238011/104884/56196/218461/238871/11792/100503915/18574/77626/433022/23984/18585/224860/225600/18797/14682/74055/241489/18573/77015/74182/18795/18798/18803/14683/18583/18805/269437/242202/18578/100340/269615/242864/403178/231630/18575/78600/54611/18807/18584/233552/207728/18576/56209/320981/110385/15368/58994/234779/18577/18799/12768/71584",63
"GO:0005262","calcium channel activity","85/10517","129/28409",0.65891472868217,1.77989051318169,6.80652763195178,2.58029501731583e-11,3.75289575296269e-10,1.50290867675238e-10,"12790/69660/170706/12292/12290/215999/28240/68212/14799/22368/207777/12291/12295/54377/140723/14813/19164/238384/20191/12294/12289/66092/66168/12300/239556/18766/12297/110213/72393/14811/18763/58226/224630/53871/225997/226025/546729/12296/12287/14810/14299/12298/16410/20192/317750/58800/94249/22065/22066/242443/76376/320508/14807/116873/18764/63873/252972/18438/109305/231760/269717/53421/16438/108073/12288/319734/14812/16439/81904/54378/20190/68667/14814/17364/20866/54376/269999/94178/270028/19414/12286/55991/22063/56808/620592",85
"GO:0015079","potassium ion transmembrane transporter activity","101/10517","161/28409",0.627329192546584,1.69457022259731,6.77597925995164,2.9845794238126e-11,4.29320270963813e-10,1.7192834621847e-10,"98741/226922/110895/226999/57814/240776/11931/98660/16513/16526/16510/15166/70357/16533/16515/16499/11932/380728/16518/238076/382571/238271/72258/217826/238384/15165/16529/16531/192113/67498/110862/223604/16520/16512/171286/16509/16522/16516/76905/225030/210741/140492/20496/16528/80906/227618/227632/241528/107723/317750/56461/20614/94249/16538/57138/16500/77031/241794/16536/15168/140493/11928/56543/16491/16490/99738/52076/76376/60613/14807/20544/242735/16498/16511/16527/80334/18764/83704/16508/16493/16485/16494/232975/14809/52150/16504/72961/16514/16502/140919/57442/94178/84036/277973/66733/16525/110637/72821/330953/331004/11933",101
"GO:0019209","kinase activator activity","97/10517","153/28409",0.633986928104575,1.712554401495,6.77556043590158,3.03640711646954e-11,4.32027925593329e-10,1.73012670938425e-10,"620393/227154/74018/12570/12283/110957/12484/20869/208228/216439/13867/68145/15944/19360/16145/12569/20304/71943/72149/208659/70355/74370/64010/217718/238333/12313/12454/66197/268697/18708/16195/16475/69008/15558/66214/24064/78757/66513/60597/26404/71751/224105/16443/12575/18712/13163/22339/12445/70891/11682/12314/15200/240354/11308/69601/65964/23992/51897/23892/17005/12156/18706/56692/12042/214944/100465/27214/19744/108099/68473/12223/15289/21802/232341/12444/12315/21803/29875/18584/108071/22411/64297/101513/12443/16337/211323/14081/26457/234729/56040/26395/214424/235559/21813/11481/14168/17763",97
"GO:0005249","voltage-gated potassium channel activity","68/10517","97/28409",0.701030927835051,1.89365671093144,6.75939981084268,3.63253399504714e-11,5.11288924679216e-10,2.04754038430501e-10,"98741/226922/57814/240776/16513/16526/16510/15166/16515/16499/380728/16518/238076/382571/238271/72258/217826/15165/16529/16531/67498/110862/223604/16520/16512/16509/16522/16516/76905/225030/210741/140492/16528/80906/227618/227632/241528/20614/16538/16500/241794/16536/15168/140493/56543/16491/16490/99738/60613/242735/16498/16511/16527/18764/16508/16493/16485/16494/52150/16504/16514/16502/57442/84036/66733/16525/72821/330953",68
"GO:0051087","chaperone binding","103/10517","166/28409",0.620481927710843,1.67607407857158,6.6977624108446,4.91237007491779e-11,6.84073662560361e-10,2.73948521535169e-10,"29819/213539/15528/12912/56812/98660/98386/12484/56709/12534/56351/18293/268390/216742/216853/16706/73635/14824/17762/78943/11622/30056/15512/78920/70369/21752/218544/108671/50720/100037258/239528/20524/57755/83945/64136/15205/11820/69310/50873/56424/14976/14972/224727/14964/14980/15015/15039/15024/30948/15526/76594/14164/14815/20496/17714/74126/67072/13418/64930/14725/66861/30059/329679/67738/76927/11928/70604/67035/12017/56323/72354/68598/14726/433809/22791/23950/17713/19023/12492/100900/231630/67604/14763/20617/12576/21946/232975/18226/12028/13032/67669/29810/67384/56445/257632/23802/192156/11797/12539/13076/14697/12530/70315",103
"GO:0008168","methyltransferase activity","119/10517","199/28409",0.597989949748744,1.61531772201313,6.678227975579,5.24395314355235e-11,7.2256154367474e-10,2.89361624984939e-10,"319263/98685/71449/69726/15278/226830/73419/18537/327747/12142/15468/14431/208266/72843/100504608/319822/67390/52615/217038/14055/52686/56095/209011/13435/207965/52690/328162/238505/16468/22017/18193/66254/69156/52535/56335/27374/68260/381022/75284/70152/70511/12846/67768/224440/224481/213389/214917/74157/110147/72722/72167/73582/225055/67897/240427/225888/67674/67383/64707/13434/77683/140858/66617/381359/228019/100042784/68215/13436/228866/73251/99890/69740/210529/230027/70673/231051/22171/107823/78890/70918/77630/52064/208043/67956/66138/100609/231803/101148/14056/21743/232187/14911/72895/14791/110109/381813/320204/232811/14113/15469/71974/59052/30949/233904/72096/234135/319582/212528/66083/234728/212728/13433/59035/214162/18113/235626/20937/215201/107626",119
"GO:0019783","ubiquitin-like protein peptidase activity","76/10517","113/28409",0.672566371681416,1.81676695379836,6.66978259622486,6.44898783429581e-11,8.79346361988877e-10,3.52148677793784e-10,"26754/319651/226418/56207/30941/78825/21929/327799/368203/14479/17847/216825/216835/80886/237898/72344/110616/68149/78787/104416/50933/432940/68135/74158/28075/223870/252870/75826/320213/30940/74112/224836/59025/107260/66960/71198/74270/21353/75083/75007/229603/170822/72201/77593/230484/329908/230738/170707/73162/69727/100756/70240/76800/22217/231915/70527/24110/57775/170711/244144/74996/76179/360216/73945/74841/74256/22224/53376/235323/93841/235441/235461/22258/71472/54644/67574",76
"GO:0004725","protein tyrosine phosphatase activity","67/10517","96/28409",0.697916666666667,1.88524432664575,6.66104927007471,6.93148900522556e-11,9.35393722457759e-10,3.74593762843443e-10,"19253/67446/80915/68440/63953/19250/14051/19272/27355/67603/237523/19279/19052/237860/56405/170749/72349/24000/19276/218232/218294/19270/27389/19256/72391/14083/19245/209039/67078/19252/19280/19274/245857/19211/240672/19271/19262/12531/252864/19281/19246/229776/545622/19266/72685/19268/19244/19273/14050/19248/19249/231637/19247/70686/19277/66525/19259/19267/18218/66959/319520/72828/56294/235584/12530/104831/75590",67
"GO:0098531","ligand-activated transcription factor activity","47/10517","60/28409",0.783333333333333,2.11597572184717,6.6343491194819,7.47164101735741e-11,9.97997764461311e-10,3.99664578586895e-10,"74229/26424/20183/21907/22025/20787/21833/217166/19401/20848/11622/13983/26380/11624/13865/218772/21834/353187/18095/19013/15370/19411/12013/19015/20182/14815/26379/225998/20181/14536/18227/19885/11863/18124/71904/76854/22026/19016/54611/22260/11819/54608/13864/110784/18667/19883/11835",47
"GO:0003729","mRNA binding","215/10517","409/28409",0.525672371638142,1.41997018216868,6.559004318216,8.47257419418293e-11,1.12026258789752e-09,4.48627533089112e-10,"29819/170771/214855/75388/17975/110611/108989/381305/51810/110957/71713/380669/56200/94213/59093/19205/12696/70248/237400/319586/432508/56516/27370/74203/107829/19291/52530/73158/216766/20425/77579/53422/216877/66874/74148/237859/70439/76626/19401/70207/52897/192170/56282/21681/66055/80913/664883/12192/68737/217980/666794/11992/72935/77134/15387/75901/30877/74480/56335/277154/219094/18458/78581/13992/239528/11838/94230/93686/105859/74351/29813/268859/52502/208643/319765/20462/68092/69823/106583/67543/75956/19826/20630/20383/112403/27632/72322/72692/225027/12193/72416/78586/108013/225363/67869/20044/14151/17191/19653/22668/70044/52874/208922/73713/332397/14007/320267/319817/66489/56878/229279/53872/70354/20568/20853/56190/241846/723951/229096/14359/50911/12457/229317/72162/78784/53975/229700/56195/210529/13684/51886/12972/11428/100121/230257/22608/56031/230721/76793/230738/20218/57317/74326/230861/56381/57320/22171/20492/381633/231207/23881/11991/100042165/100503670/17855/17690/68955/20239/58212/170676/192196/140488/66870/18139/319618/56449/20103/384569/378430/22695/233033/15388/68035/67070/20637/12877/269966/68052/233871/21843/15568/67031/67207/19656/68278/244551/387216/723960/12317/80750/77411/13680/234733/16201/15571/30959/13209/244871/353190/76183/18746/67557/71973/13627/56403/75686/59092/109095/207181/68134/67050/331401/14265/75064/108062",215
"GO:0019838","growth factor binding","93/10517","147/28409",0.63265306122449,1.70895129945103,6.60709339845768,9.1043633246327e-11,1.19176115919442e-09,4.77260309017588e-10,"12168/13869/16008/16011/14733/12833/13867/16009/13649/16199/320027/12842/18053/13866/16010/15114/16416/16997/21809/14186/18212/20595/16195/14600/16880/57028/18591/12824/11479/16012/246154/13837/16004/19252/22339/65960/268977/15526/18596/58249/16998/72514/107250/12831/11480/269275/11477/14725/16403/16410/11800/20416/16194/20661/16007/53378/13841/16157/16158/21812/66212/11603/14184/18595/16542/29817/21814/116701/18590/14255/14254/16591/19242/232345/108075/18553/16001/18213/18550/244152/14183/56213/16337/12826/14182/20340/18186/16154/235505/67169/21813/11481/83453",93
"GO:0004879","nuclear receptor activity","46/10517","59/28409",0.779661016949153,2.10605589336393,6.52023682406754,1.59075854241548e-10,2.06168607130877e-09,8.25636012634609e-10,"74229/26424/20183/21907/22025/20787/21833/217166/19401/20848/11622/13983/26380/11624/13865/218772/21834/353187/18095/19013/15370/19411/19015/20182/14815/26379/225998/20181/14536/18227/19885/11863/18124/71904/76854/22026/19016/54611/22260/11819/54608/13864/110784/18667/19883/11835",46
"GO:0022804","active transmembrane transporter activity","228/10517","441/28409",0.517006802721088,1.39656235223956,6.4348272616041,1.7958079577784e-10,2.30462021248228e-09,9.22922975205e-10,"108664/240726/110895/226999/18173/74104/20536/71781/67273/212980/381290/19775/11931/98660/22782/76157/353169/72472/215999/20509/27403/75406/73822/216225/67972/103098/215436/216441/103710/55963/30805/11932/216867/69309/237831/83429/20500/52466/110172/11975/27404/217265/71947/268512/27376/80879/23985/217593/110893/19300/238384/108652/114304/69048/18115/218756/66092/50934/192113/213053/67554/239273/20512/11732/66335/239436/106068/66445/57274/20524/26874/239606/105727/67760/18174/59033/17250/13358/224088/171286/57738/11964/11984/381072/27410/11974/11307/224674/21355/66237/73836/63959/224814/108114/66972/19765/20541/74915/338363/106957/20496/240332/13521/236293/11305/20930/227731/56017/73649/78830/228368/20511/107723/56398/22785/317750/20515/269356/54338/94249/84682/57138/77031/108115/26570/66868/11928/20501/229706/72023/229731/229782/67547/242259/208890/11303/100434/66290/76376/14664/114143/76574/20544/230810/74772/26372/242773/320541/18669/18670/80979/74610/20535/330064/22784/56384/109108/231290/21982/54403/56325/21871/100561/83704/243328/71706/50799/140494/26357/232156/71699/21366/67582/11941/243616/11973/12727/110891/20514/232975/72961/16514/140919/108116/101488/22228/233836/68267/11979/18408/20516/11739/12725/110877/11966/170759/73095/270066/76775/66916/244562/277973/11972/330836/20539/56199/67952/234967/68682/56857/14385/27425/12858/235504/331004/11933/24059/235574/56368/76257/171429/102680/12728/20523/102857/11666/20502/11306",228
"GO:0016829","lyase activity","118/10517","200/28409",0.59,1.59373490539127,6.46026831422149,2.07519011443825e-10,2.6373047182521e-09,1.05615194378155e-09,"67883/18484/74091/66447/14194/73419/100041585/11702/20397/13202/216136/15364/108037/432530/68044/17001/72947/20425/73139/23801/14919/12351/72605/71776/14104/18263/67217/211064/217830/12593/11992/72562/210044/56794/239134/382913/76355/54375/11514/11564/11429/14375/11512/246277/11515/94184/80733/74147/22247/70757/224129/100037283/15361/111241/109801/12411/56738/13078/68591/15488/14151/107029/104174/14718/56626/73707/226265/30963/70266/96979/14415/69065/18534/211666/54195/60596/18160/23831/229905/107869/11428/230103/230163/66775/22275/332942/15356/13806/57320/97212/320951/12182/67054/109900/100929/15289/21391/110175/56316/232210/18294/381802/232449/66078/74134/18975/109264/11674/22276/11513/101985/12352/192156/19286/66812/13076/76459/208982",118
